cell	key	task	condition	run	started_at_CDT	source_run_dir	source_job_dir
di__b4k__otrc-su-partial	hf-model-inference__otrc-su-partial__r3	hf-model-inference	otrc-su-partial	3	2026-09-06T00:44:16.160804-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/hf-model-inference/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	incompatible-python-fasttext__otrc-su-partial__r3	incompatible-python-fasttext	otrc-su-partial	3	2026-09-06T00:29:03.922229-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/incompatible-python-fasttext/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	intrusion-detection__otrc-su-partial__r3	intrusion-detection	otrc-su-partial	3	2026-09-06T01:10:02.929798-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/intrusion-detection/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	modernize-fortran-build__otrc-su-partial__r3	modernize-fortran-build	otrc-su-partial	3	2026-09-06T00:54:13.187238-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/modernize-fortran-build/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	new-encrypt-command__otrc-su-partial__r3	new-encrypt-command	otrc-su-partial	3	2026-09-06T01:08:36.190851-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/new-encrypt-command/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	password-recovery__otrc-su-partial__r3	password-recovery	otrc-su-partial	3	2026-09-06T01:16:29.466094-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/password-recovery/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	path-tracing-reverse__otrc-su-partial__r3	path-tracing-reverse	otrc-su-partial	3	2026-09-06T00:29:49.996477-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/path-tracing-reverse/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	processing-pipeline__otrc-su-partial__r3	processing-pipeline	otrc-su-partial	3	2026-09-06T00:52:21.136570-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/processing-pipeline/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	prove-plus-comm__otrc-su-partial__r3	prove-plus-comm	otrc-su-partial	3	2026-09-06T00:29:03.926427-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/prove-plus-comm/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	pytorch-model-cli.hard__otrc-su-partial__r3	pytorch-model-cli.hard	otrc-su-partial	3	2026-09-06T00:30:21.670977-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/pytorch-model-cli.hard/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	qemu-alpine-ssh__otrc-su-partial__r3	qemu-alpine-ssh	otrc-su-partial	3	2026-09-06T00:40:39.523127-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/qemu-alpine-ssh/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	qemu-startup__otrc-su-partial__r3	qemu-startup	otrc-su-partial	3	2026-09-06T01:22:55.818149-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/qemu-startup/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	raman-fitting.easy__otrc-su-partial__r3	raman-fitting.easy	otrc-su-partial	3	2026-09-06T00:29:03.918202-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/raman-fitting.easy/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	sanitize-git-repo__otrc-su-partial__r3	sanitize-git-repo	otrc-su-partial	3	2026-09-06T00:45:58.161075-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/sanitize-git-repo/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	sanitize-git-repo.hard__otrc-su-partial__r3	sanitize-git-repo.hard	otrc-su-partial	3	2026-09-06T01:30:17.606314-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/sanitize-git-repo.hard/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	solana-data__otrc-su-partial__r3	solana-data	otrc-su-partial	3	2026-09-06T00:32:06.701395-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/solana-data/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	sqlite-with-gcov__otrc-su-partial__r3	sqlite-with-gcov	otrc-su-partial	3	2026-09-06T00:36:13.324839-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/sqlite-with-gcov/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	super-benchmark-upet__otrc-su-partial__r3	super-benchmark-upet	otrc-su-partial	3	2026-09-06T01:02:34.950275-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/super-benchmark-upet/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	swe-bench-astropy-2__otrc-su-partial__r3	swe-bench-astropy-2	otrc-su-partial	3	2026-09-06T01:20:54.896871-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/swe-bench-astropy-2/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	swe-bench-fsspec__otrc-su-partial__r3	swe-bench-fsspec	otrc-su-partial	3	2026-09-06T00:51:04.758216-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/swe-bench-fsspec/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	tmux-advanced-workflow__otrc-su-partial__r3	tmux-advanced-workflow	otrc-su-partial	3	2026-09-06T00:29:03.873050-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/tmux-advanced-workflow/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-su-partial	write-compressor__otrc-su-partial__r3	write-compressor	otrc-su-partial	3	2026-09-06T01:14:30.360866-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/write-compressor/otrc-su-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r3-1788672542340
di__b4k__otrc-tr	blind-maze-explorer-5x5__otrc-tr__r1	blind-maze-explorer-5x5	otrc-tr	1	2026-09-05T19:15:18.954729-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/blind-maze-explorer-5x5/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	blind-maze-explorer-algorithm__otrc-tr__r1	blind-maze-explorer-algorithm	otrc-tr	1	2026-09-05T18:54:19.481446-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/blind-maze-explorer-algorithm/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	cartpole-rl-training__otrc-tr__r1	cartpole-rl-training	otrc-tr	1	2026-09-05T19:15:45.211151-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/cartpole-rl-training/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	count-dataset-tokens__otrc-tr__r1	count-dataset-tokens	otrc-tr	1	2026-09-05T18:34:37.372105-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/count-dataset-tokens/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	crack-7z-hash.hard__otrc-tr__r1	crack-7z-hash.hard	otrc-tr	1	2026-09-05T19:04:23.092822-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/crack-7z-hash.hard/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	csv-to-parquet__otrc-tr__r1	csv-to-parquet	otrc-tr	1	2026-09-05T18:50:28.337110-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/csv-to-parquet/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	decommissioning-service-with-sensitive-data__otrc-tr__r1	decommissioning-service-with-sensitive-data	otrc-tr	1	2026-09-05T19:14:35.082168-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/decommissioning-service-with-sensitive-data/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	download-youtube__otrc-tr__r1	download-youtube	otrc-tr	1	2026-09-05T19:09:34.237675-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/download-youtube/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	eval-mteb__otrc-tr__r1	eval-mteb	otrc-tr	1	2026-09-05T18:45:43.236666-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/eval-mteb/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	eval-mteb.hard__otrc-tr__r1	eval-mteb.hard	otrc-tr	1	2026-09-05T19:12:34.882193-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/eval-mteb.hard/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	extract-moves-from-video__otrc-tr__r1	extract-moves-from-video	otrc-tr	1	2026-09-05T18:55:30.423773-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/extract-moves-from-video/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	fibonacci-server__otrc-tr__r1	fibonacci-server	otrc-tr	1	2026-09-05T18:43:46.232016-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fibonacci-server/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	fix-git__otrc-tr__r1	fix-git	otrc-tr	1	2026-09-05T19:02:13.225723-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-git/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	fix-pandas-version__otrc-tr__r1	fix-pandas-version	otrc-tr	1	2026-09-05T18:48:19.772569-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-pandas-version/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	fix-permissions__otrc-tr__r1	fix-permissions	otrc-tr	1	2026-09-05T18:39:04.127233-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-permissions/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	git-workflow-hack__otrc-tr__r1	git-workflow-hack	otrc-tr	1	2026-09-05T19:01:50.242311-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/git-workflow-hack/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	gpt2-codegolf__otrc-tr__r1	gpt2-codegolf	otrc-tr	1	2026-09-05T18:44:09.964004-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/gpt2-codegolf/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	heterogeneous-dates__otrc-tr__r1	heterogeneous-dates	otrc-tr	1	2026-09-05T19:18:12.281404-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/heterogeneous-dates/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	hf-model-inference__otrc-tr__r1	hf-model-inference	otrc-tr	1	2026-09-05T18:47:22.673454-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/hf-model-inference/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	incompatible-python-fasttext__otrc-tr__r1	incompatible-python-fasttext	otrc-tr	1	2026-09-05T18:32:36.788022-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/incompatible-python-fasttext/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	intrusion-detection__otrc-tr__r1	intrusion-detection	otrc-tr	1	2026-09-05T18:57:47.111762-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/intrusion-detection/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	modernize-fortran-build__otrc-tr__r1	modernize-fortran-build	otrc-tr	1	2026-09-05T18:53:33.852037-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/modernize-fortran-build/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	new-encrypt-command__otrc-tr__r1	new-encrypt-command	otrc-tr	1	2026-09-05T18:57:07.853574-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/new-encrypt-command/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	password-recovery__otrc-tr__r1	password-recovery	otrc-tr	1	2026-09-05T19:04:14.181269-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/password-recovery/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	path-tracing-reverse__otrc-tr__r1	path-tracing-reverse	otrc-tr	1	2026-09-05T18:33:31.379923-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/path-tracing-reverse/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	processing-pipeline__otrc-tr__r1	processing-pipeline	otrc-tr	1	2026-09-05T18:52:23.722225-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/processing-pipeline/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	prove-plus-comm__otrc-tr__r1	prove-plus-comm	otrc-tr	1	2026-09-05T18:32:36.792418-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/prove-plus-comm/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	pytorch-model-cli.hard__otrc-tr__r1	pytorch-model-cli.hard	otrc-tr	1	2026-09-05T18:36:55.256031-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/pytorch-model-cli.hard/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	qemu-alpine-ssh__otrc-tr__r1	qemu-alpine-ssh	otrc-tr	1	2026-09-05T18:45:05.149828-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/qemu-alpine-ssh/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	qemu-startup__otrc-tr__r1	qemu-startup	otrc-tr	1	2026-09-05T19:09:19.065186-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/qemu-startup/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	raman-fitting.easy__otrc-tr__r1	raman-fitting.easy	otrc-tr	1	2026-09-05T18:32:36.783758-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/raman-fitting.easy/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	sanitize-git-repo__otrc-tr__r1	sanitize-git-repo	otrc-tr	1	2026-09-05T18:49:08.928215-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sanitize-git-repo/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	sanitize-git-repo.hard__otrc-tr__r1	sanitize-git-repo.hard	otrc-tr	1	2026-09-05T19:09:39.620959-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sanitize-git-repo.hard/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	solana-data__otrc-tr__r1	solana-data	otrc-tr	1	2026-09-05T18:39:08.684077-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/solana-data/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	sqlite-with-gcov__otrc-tr__r1	sqlite-with-gcov	otrc-tr	1	2026-09-05T18:39:42.315414-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sqlite-with-gcov/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	super-benchmark-upet__otrc-tr__r1	super-benchmark-upet	otrc-tr	1	2026-09-05T18:55:41.550515-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/super-benchmark-upet/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	swe-bench-astropy-2__otrc-tr__r1	swe-bench-astropy-2	otrc-tr	1	2026-09-05T19:08:15.420658-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/swe-bench-astropy-2/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	swe-bench-fsspec__otrc-tr__r1	swe-bench-fsspec	otrc-tr	1	2026-09-05T18:51:26.789323-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/swe-bench-fsspec/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	tmux-advanced-workflow__otrc-tr__r1	tmux-advanced-workflow	otrc-tr	1	2026-09-05T18:32:36.739188-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/tmux-advanced-workflow/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	write-compressor__otrc-tr__r1	write-compressor	otrc-tr	1	2026-09-05T19:03:07.606943-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/write-compressor/otrc-tr/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r1-1788651155300
di__b4k__otrc-tr	blind-maze-explorer-5x5__otrc-tr__r2	blind-maze-explorer-5x5	otrc-tr	2	2026-09-05T19:57:57.566913-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/blind-maze-explorer-5x5/otrc-tr/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r2-1788654140158
di__b4k__otrc-tr	blind-maze-explorer-algorithm__otrc-tr__r2	blind-maze-explorer-algorithm	otrc-tr	2	2026-09-05T19:41:24.275308-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/blind-maze-explorer-algorithm/otrc-tr/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r2-1788654140158
di__b4k__otrc-tr	cartpole-rl-training__otrc-tr__r2	cartpole-rl-training	otrc-tr	2	2026-09-05T19:58:42.597127-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/cartpole-rl-training/otrc-tr/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r2-1788654140158
