benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	glm47flash	d05__b3k__su-full	git-workflow-hack__summarization__r3	git-workflow-hack	summarization	3	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-05T04:00:16.101416-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/git-workflow-hack/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/git-workflow-hack__oxngA3h	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	gpt2-codegolf__summarization__r3	gpt2-codegolf	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-05T03:27:33.112049-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/gpt2-codegolf/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/gpt2-codegolf__eRVcmnL	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	heterogeneous-dates__summarization__r3	heterogeneous-dates	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-05T04:32:58.125009-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/heterogeneous-dates/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/heterogeneous-dates__RAPbvuq	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	hf-model-inference__summarization__r3	hf-model-inference	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-05T03:30:46.059950-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/hf-model-inference/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/hf-model-inference__7hGMfN3	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	incompatible-python-fasttext__summarization__r3	incompatible-python-fasttext	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-05T03:10:28.524349-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/incompatible-python-fasttext/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/incompatible-python-fasttext__esv4mKt	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	intrusion-detection__summarization__r3	intrusion-detection	summarization	3	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-05T03:57:36.777561-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/intrusion-detection/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/intrusion-detection__ykeyVAM	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	password-recovery__summarization__r3	password-recovery	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T04:06:38.854726-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/password-recovery/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/password-recovery__m63nBSe	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	path-tracing-reverse__summarization__r3	path-tracing-reverse	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T03:16:53.468513-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/path-tracing-reverse/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/path-tracing-reverse__Qw5rtxv	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	processing-pipeline__summarization__r3	processing-pipeline	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-05T03:43:31.261150-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/processing-pipeline/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/processing-pipeline__EobpmX6	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	prove-plus-comm__summarization__r3	prove-plus-comm	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-05T03:10:28.528719-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/prove-plus-comm/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/prove-plus-comm__MNit3DK	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	pytorch-model-cli.hard__summarization__r3	pytorch-model-cli.hard	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-05T03:16:58.331689-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/pytorch-model-cli.hard__zvKz8uj	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	qemu-startup__summarization__r3	qemu-startup	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0		True	2026-09-05T04:13:01.588447-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/qemu-startup/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/qemu-startup__4uxfWHd	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	raman-fitting.easy__summarization__r3	raman-fitting.easy	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T03:10:28.520030-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/raman-fitting.easy/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/raman-fitting.easy__oBi27mU	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	sanitize-git-repo__summarization__r3	sanitize-git-repo	summarization	3	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-05T03:37:08.748743-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sanitize-git-repo/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/sanitize-git-repo__DHKZZZy	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	sanitize-git-repo.hard__summarization__r3	sanitize-git-repo.hard	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-05T04:20:11.844984-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/sanitize-git-repo.hard__Rkh7eih	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	solana-data__summarization__r3	solana-data	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T03:21:31.801580-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/solana-data/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/solana-data__NUQcErN	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	sqlite-with-gcov__summarization__r3	sqlite-with-gcov	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T03:23:18.470677-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sqlite-with-gcov/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/sqlite-with-gcov__Jg2wHq6	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	super-benchmark-upet__summarization__r3	super-benchmark-upet	summarization	3	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-05T03:56:06.477422-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/super-benchmark-upet/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/super-benchmark-upet__kmJ2PcP	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	swe-bench-astropy-2__summarization__r3	swe-bench-astropy-2	summarization	3	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T04:10:26.235528-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/swe-bench-astropy-2__j4UhcDg	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	swe-bench-fsspec__summarization__r3	swe-bench-fsspec	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T03:38:35.228054-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-fsspec/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/swe-bench-fsspec__jehCQps	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	tmux-advanced-workflow__summarization__r3	tmux-advanced-workflow	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T03:10:28.470641-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/tmux-advanced-workflow__47nbN7E	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-full	write-compressor__summarization__r3	write-compressor	summarization	3	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-05T04:04:02.643505-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/write-compressor/summarization/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r3-1788595826943/write-compressor__DxGRjUQ	glm47flash-summarization-r3-1788595826943
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-5x5__summarization-partial__r1	blind-maze-explorer-5x5	summarization-partial	1	summarization_partial	3000	0.5	summary_related_response	probable	0	CancelledError	False	2026-09-06T16:01:12.430679-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/blind-maze-explorer-5x5__W3L737t	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-algorithm__summarization-partial__r1	blind-maze-explorer-algorithm	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:20:04.070440-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/blind-maze-explorer-algorithm__MAhPK9W	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	cartpole-rl-training__summarization-partial__r1	cartpole-rl-training	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:01:55.262472-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/cartpole-rl-training__y9xSd2B	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	count-dataset-tokens__summarization-partial__r1	count-dataset-tokens	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T14:52:48.457032-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/count-dataset-tokens__L4oY5Ny	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	crack-7z-hash.hard__summarization-partial__r1	crack-7z-hash.hard	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:41:53.311311-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/crack-7z-hash.hard__NmZxR7v	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	csv-to-parquet__summarization-partial__r1	csv-to-parquet	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:13:41.039804-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/csv-to-parquet__zdpSbGr	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	download-youtube__summarization-partial__r1	download-youtube	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:48:17.588577-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/download-youtube__v2p9pjw	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb__summarization-partial__r1	eval-mteb	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-06T15:03:16.793362-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/eval-mteb__ogMeFZa	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb.hard__summarization-partial__r1	eval-mteb.hard	summarization-partial	1	summarization_partial	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-06T15:56:11.689755-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/eval-mteb.hard__R65Pa8J	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	extract-moves-from-video__summarization-partial__r1	extract-moves-from-video	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:20:07.923840-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/extract-moves-from-video__8reg9pi	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	fibonacci-server__summarization-partial__r1	fibonacci-server	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:00:04.316973-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/fibonacci-server__KW6ateu	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-git__summarization-partial__r1	fix-git	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:35:30.194540-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/fix-git__FL8jURj	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-pandas-version__summarization-partial__r1	fix-pandas-version	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	True	2026-09-06T15:07:25.716868-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/fix-pandas-version__m8q3cbG	glm47flash-summarization-partial-r1-1788723981586
