task,run,model,section,primitive,condition,cell,budget,depth,difficulty,cohorts,cause,cause_label,cause_detail,resolved,failure_mode,exit_status,exit_status_source,harness_returncode,ctx_error_in_log,model_ctx_window,step_count,max_step_prompt_tokens,total_tokens,latency_e2e_s,latency_llm_s,patch_generated,compression_events,seeded_from,run_dir
django__django-15629,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,68,22482,1000912,398.67,362.894,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15629/trc-su/run_2
django__django-15629,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,50,22682,749681,305.53,270.672,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15629/trc-su/run_3
django__django-15930,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22588,1896114,586.09,434.893,False,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15930/trc-su/run_2
django__django-15957,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22864,1973104,432.38,374.864,False,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15957/trc-su/run_1
django__django-15957,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22940,1826262,455.94,417.434,False,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15957/trc-su/run_2
django__django-15957,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22824,1924456,456.99,397.564,False,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-15957/trc-su/run_3
django__django-16667,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,46,18414,484744,245.55,191.937,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-16667/trc-su/run_1
django__django-16667,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,33,14141,273213,160.28,113.173,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-16667/trc-su/run_2
django__django-16667,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,34,18872,349001,197.0,150.515,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-16667/trc-su/run_3
django__django-17084,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,85,22253,1324564,488.65,396.353,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-17084/trc-su/run_1
django__django-17084,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,113,22496,1668023,510.68,445.951,True,6,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-17084/trc-su/run_2
django__django-17084,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,79,22137,1071470,310.76,271.763,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-17084/trc-su/run_3
django__django-17087,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;abl30,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,99,22438,1544213,593.56,430.163,True,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/django__django-17087/trc-su/run_1
scikit-learn__scikit-learn-10908,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,100,22239,1597884,524.55,442.198,True,5,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_1
scikit-learn__scikit-learn-10908,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,47,21820,619035,227.5,187.205,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_2
scikit-learn__scikit-learn-12682,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,23126,2238806,497.79,452.059,False,5,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12682/trc-su/run_1
scikit-learn__scikit-learn-12682,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,101,22839,1501544,429.72,372.66,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12682/trc-su/run_2
scikit-learn__scikit-learn-12682,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,79,22754,1189392,304.53,251.843,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12682/trc-su/run_3
scikit-learn__scikit-learn-12973,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,37,17426,369328,181.17,156.717,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12973/trc-su/run_1
scikit-learn__scikit-learn-12973,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22587,1920548,362.36,329.067,False,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12973/trc-su/run_2
scikit-learn__scikit-learn-12973,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,46,18369,524950,206.91,184.695,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-12973/trc-su/run_3
scikit-learn__scikit-learn-13124,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,74,23847,1222145,388.2,337.966,True,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-13124/trc-su/run_1
scikit-learn__scikit-learn-13124,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,75,23390,1197174,345.29,316.379,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-13124/trc-su/run_2
scikit-learn__scikit-learn-13124,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,61,23349,924665,260.11,223.582,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-13124/trc-su/run_3
scikit-learn__scikit-learn-13779,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,22818,1895465,549.49,416.201,False,4,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-13779/trc-su/run_2
scikit-learn__scikit-learn-14053,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,76,22552,1021490,302.85,188.873,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14053/trc-su/run_1
scikit-learn__scikit-learn-14053,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,74,22644,998414,225.4,171.572,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14053/trc-su/run_2
scikit-learn__scikit-learn-14087,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,63,22701,837230,412.23,225.619,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14087/trc-su/run_1
scikit-learn__scikit-learn-14087,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,67,22708,1028067,336.37,298.5,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14087/trc-su/run_2
scikit-learn__scikit-learn-14087,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,59,22178,802341,275.1,241.542,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14087/trc-su/run_3
scikit-learn__scikit-learn-14629,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,56,22587,740912,366.92,337.247,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14629/trc-su/run_1
scikit-learn__scikit-learn-14629,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,64,22719,827489,222.93,199.771,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14629/trc-su/run_2
scikit-learn__scikit-learn-14629,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,63,23105,861328,348.27,227.713,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14629/trc-su/run_3
scikit-learn__scikit-learn-14983,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,56,21471,669235,206.87,185.546,True,0,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14983/trc-su/run_1
scikit-learn__scikit-learn-14983,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,66,22867,974861,339.3,317.25,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14983/trc-su/run_2
scikit-learn__scikit-learn-14983,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,65,22746,971621,252.49,217.344,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-14983/trc-su/run_3
scikit-learn__scikit-learn-25102,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,72,21595,1031769,496.72,308.654,True,4,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25102/trc-su/run_1
scikit-learn__scikit-learn-25102,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,104,22434,1605679,503.24,403.264,True,6,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25102/trc-su/run_2
scikit-learn__scikit-learn-25102,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,82,22365,1308052,543.82,419.689,True,6,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25102/trc-su/run_3
scikit-learn__scikit-learn-25232,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,109,22452,1714521,392.48,339.184,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25232/trc-su/run_1
scikit-learn__scikit-learn-25232,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,95,22410,1465787,396.27,315.666,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25232/trc-su/run_3
scikit-learn__scikit-learn-25747,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;abl30,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,78,23094,1147381,455.13,259.462,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25747/trc-su/run_1
scikit-learn__scikit-learn-25747,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;abl30,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,64,23098,946335,424.25,248.77,True,2,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25747/trc-su/run_2
scikit-learn__scikit-learn-25747,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;abl30,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,95,22759,1537251,556.89,357.992,True,4,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25747/trc-su/run_3
scikit-learn__scikit-learn-25973,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,23098,2062191,375.22,309.468,False,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25973/trc-su/run_1
scikit-learn__scikit-learn-25973,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,57,22403,845428,270.38,239.865,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25973/trc-su/run_2
scikit-learn__scikit-learn-25973,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,121,22740,1820804,510.39,348.194,True,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-25973/trc-su/run_3
scikit-learn__scikit-learn-26194,1,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,51,22646,730284,302.1,191.653,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-26194/trc-su/run_1
scikit-learn__scikit-learn-26194,2,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,80,23584,1325985,390.09,343.388,True,3,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-26194/trc-su/run_2
scikit-learn__scikit-learn-26194,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,73,22888,1043826,406.66,286.933,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-26194/trc-su/run_3
scikit-learn__scikit-learn-9288,3,devstral24b,main,trc-su,trc-su,di__b21k__trc-su,21000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,57,23079,819243,201.11,175.315,True,1,,ICLR_results/swebench/main/devstral24b/di__b21k__trc-su/scikit-learn__scikit-learn-9288/trc-su/run_3
